Province/State,Country/Region,Lat,Long,Date,Value
#adm1+name,#country+name,#geo+lat,#geo+lon,#date,#affected+infected+value+num
Quebec,Canada,52.9399,-73.5491,2020-08-02,59599
Quebec,Canada,52.9399,-73.5491,2020-08-01,59458
Quebec,Canada,52.9399,-73.5491,2020-07-31,59312
Quebec,Canada,52.9399,-73.5491,2020-07-30,59131
Quebec,Canada,52.9399,-73.5491,2020-07-29,59073
Quebec,Canada,52.9399,-73.5491,2020-07-28,58897
Quebec,Canada,52.9399,-73.5491,2020-07-27,58728
Quebec,Canada,52.9399,-73.5491,2020-07-26,58583
Quebec,Canada,52.9399,-73.5491,2020-07-25,58414
Quebec,Canada,52.9399,-73.5491,2020-07-24,58243
Quebec,Canada,52.9399,-73.5491,2020-07-23,58080
Quebec,Canada,52.9399,-73.5491,2020-07-22,57938
Quebec,Canada,52.9399,-73.5491,2020-07-21,57796
Quebec,Canada,52.9399,-73.5491,2020-07-20,57616
Quebec,Canada,52.9399,-73.5491,2020-07-19,57466
Quebec,Canada,52.9399,-73.5491,2020-07-18,57300
Quebec,Canada,52.9399,-73.5491,2020-07-17,57142
Quebec,Canada,52.9399,-73.5491,2020-07-16,57001
Quebec,Canada,52.9399,-73.5491,2020-07-15,56859
Quebec,Canada,52.9399,-73.5491,2020-07-14,56730
Quebec,Canada,52.9399,-73.5491,2020-07-13,56621
Quebec,Canada,52.9399,-73.5491,2020-07-12,56521
Quebec,Canada,52.9399,-73.5491,2020-07-11,56407
Quebec,Canada,52.9399,-73.5491,2020-07-10,56316
Quebec,Canada,52.9399,-73.5491,2020-07-09,56216
Quebec,Canada,52.9399,-73.5491,2020-07-08,56079
Quebec,Canada,52.9399,-73.5491,2020-07-07,55997
Quebec,Canada,52.9399,-73.5491,2020-07-06,55937
Quebec,Canada,52.9399,-73.5491,2020-07-05,55863
Quebec,Canada,52.9399,-73.5491,2020-07-04,55784
Quebec,Canada,52.9399,-73.5491,2020-07-03,55682
Quebec,Canada,52.9399,-73.5491,2020-07-02,55593
Quebec,Canada,52.9399,-73.5491,2020-07-01,55524
Quebec,Canada,52.9399,-73.5491,2020-06-30,55458
Quebec,Canada,52.9399,-73.5491,2020-06-29,55390
Quebec,Canada,52.9399,-73.5491,2020-06-28,55079
Quebec,Canada,52.9399,-73.5491,2020-06-27,55079
Quebec,Canada,52.9399,-73.5491,2020-06-26,55079
Quebec,Canada,52.9399,-73.5491,2020-06-25,55079
Quebec,Canada,52.9399,-73.5491,2020-06-24,54937
Quebec,Canada,52.9399,-73.5491,2020-06-23,54884
Quebec,Canada,52.9399,-73.5491,2020-06-22,54835
Quebec,Canada,52.9399,-73.5491,2020-06-21,54766
Quebec,Canada,52.9399,-73.5491,2020-06-20,54674
Quebec,Canada,52.9399,-73.5491,2020-06-19,54550
Quebec,Canada,52.9399,-73.5491,2020-06-18,54383
Quebec,Canada,52.9399,-73.5491,2020-06-17,54263
Quebec,Canada,52.9399,-73.5491,2020-06-16,54146
Quebec,Canada,52.9399,-73.5491,2020-06-15,54054
Quebec,Canada,52.9399,-73.5491,2020-06-14,53952
Quebec,Canada,52.9399,-73.5491,2020-06-13,53824
Quebec,Canada,52.9399,-73.5491,2020-06-12,53666
Quebec,Canada,52.9399,-73.5491,2020-06-11,53485
Quebec,Canada,52.9399,-73.5491,2020-06-10,53341
Quebec,Canada,52.9399,-73.5491,2020-06-09,53185
Quebec,Canada,52.9399,-73.5491,2020-06-08,53047
Quebec,Canada,52.9399,-73.5491,2020-06-07,52849
Quebec,Canada,52.9399,-73.5491,2020-06-06,52624
Quebec,Canada,52.9399,-73.5491,2020-06-05,52398
Quebec,Canada,52.9399,-73.5491,2020-06-04,52143
Quebec,Canada,52.9399,-73.5491,2020-06-03,51884
Quebec,Canada,52.9399,-73.5491,2020-06-02,51593
Quebec,Canada,52.9399,-73.5491,2020-06-01,51354
Quebec,Canada,52.9399,-73.5491,2020-05-31,51059
Quebec,Canada,52.9399,-73.5491,2020-05-30,50651
Quebec,Canada,52.9399,-73.5491,2020-05-29,50232
Quebec,Canada,52.9399,-73.5491,2020-05-28,49711
Quebec,Canada,52.9399,-73.5491,2020-05-27,49148
Quebec,Canada,52.9399,-73.5491,2020-05-26,48607
Quebec,Canada,52.9399,-73.5491,2020-05-25,47993
Quebec,Canada,52.9399,-73.5491,2020-05-24,47420
Quebec,Canada,52.9399,-73.5491,2020-05-23,46847
Quebec,Canada,52.9399,-73.5491,2020-05-22,46150
Quebec,Canada,52.9399,-73.5491,2020-05-21,45504
Quebec,Canada,52.9399,-73.5491,2020-05-20,44784
Quebec,Canada,52.9399,-73.5491,2020-05-19,44206
Quebec,Canada,52.9399,-73.5491,2020-05-18,43636
Quebec,Canada,52.9399,-73.5491,2020-05-17,42928
Quebec,Canada,52.9399,-73.5491,2020-05-16,42192
Quebec,Canada,52.9399,-73.5491,2020-05-15,41429
Quebec,Canada,52.9399,-73.5491,2020-05-14,40732
Quebec,Canada,52.9399,-73.5491,2020-05-13,39940
Quebec,Canada,52.9399,-73.5491,2020-05-12,39235
Quebec,Canada,52.9399,-73.5491,2020-05-11,38480
Quebec,Canada,52.9399,-73.5491,2020-05-10,37732
Quebec,Canada,52.9399,-73.5491,2020-05-09,36997
Quebec,Canada,52.9399,-73.5491,2020-05-08,36161
Quebec,Canada,52.9399,-73.5491,2020-05-07,35249
Quebec,Canada,52.9399,-73.5491,2020-05-06,34334
Quebec,Canada,52.9399,-73.5491,2020-05-05,33425
Quebec,Canada,52.9399,-73.5491,2020-05-04,32631
Quebec,Canada,52.9399,-73.5491,2020-05-03,31873
Quebec,Canada,52.9399,-73.5491,2020-05-02,29664
Quebec,Canada,52.9399,-73.5491,2020-05-01,28656
Quebec,Canada,52.9399,-73.5491,2020-04-30,27550
Quebec,Canada,52.9399,-73.5491,2020-04-29,26610
Quebec,Canada,52.9399,-73.5491,2020-04-28,25761
Quebec,Canada,52.9399,-73.5491,2020-04-27,24983
Quebec,Canada,52.9399,-73.5491,2020-04-26,24109
Quebec,Canada,52.9399,-73.5491,2020-04-25,23267
Quebec,Canada,52.9399,-73.5491,2020-04-24,22616
Quebec,Canada,52.9399,-73.5491,2020-04-23,21838
Quebec,Canada,52.9399,-73.5491,2020-04-22,20965
Quebec,Canada,52.9399,-73.5491,2020-04-21,20126
Quebec,Canada,52.9399,-73.5491,2020-04-20,19319
Quebec,Canada,52.9399,-73.5491,2020-04-19,17950
Quebec,Canada,52.9399,-73.5491,2020-04-18,17521
Quebec,Canada,52.9399,-73.5491,2020-04-17,16798
Quebec,Canada,52.9399,-73.5491,2020-04-16,15857
Quebec,Canada,52.9399,-73.5491,2020-04-15,14860
Quebec,Canada,52.9399,-73.5491,2020-04-14,14248
Quebec,Canada,52.9399,-73.5491,2020-04-13,13557
Quebec,Canada,52.9399,-73.5491,2020-04-12,12846
Quebec,Canada,52.9399,-73.5491,2020-04-11,12292
Quebec,Canada,52.9399,-73.5491,2020-04-10,11677
Quebec,Canada,52.9399,-73.5491,2020-04-09,10912
Quebec,Canada,52.9399,-73.5491,2020-04-08,10031
Quebec,Canada,52.9399,-73.5491,2020-04-07,9340
Quebec,Canada,52.9399,-73.5491,2020-04-06,8580
Quebec,Canada,52.9399,-73.5491,2020-04-05,7944
Quebec,Canada,52.9399,-73.5491,2020-04-04,6101
Quebec,Canada,52.9399,-73.5491,2020-04-03,6101
Quebec,Canada,52.9399,-73.5491,2020-04-02,5518
Quebec,Canada,52.9399,-73.5491,2020-04-01,4611
Quebec,Canada,52.9399,-73.5491,2020-03-31,4162
Quebec,Canada,52.9399,-73.5491,2020-03-30,3430
Quebec,Canada,52.9399,-73.5491,2020-03-29,2840
Quebec,Canada,52.9399,-73.5491,2020-03-28,2498
Quebec,Canada,52.9399,-73.5491,2020-03-27,2024
Quebec,Canada,52.9399,-73.5491,2020-03-26,1632
Quebec,Canada,52.9399,-73.5491,2020-03-25,1342
Quebec,Canada,52.9399,-73.5491,2020-03-24,1013
Quebec,Canada,52.9399,-73.5491,2020-03-23,628
Quebec,Canada,52.9399,-73.5491,2020-03-22,219
Quebec,Canada,52.9399,-73.5491,2020-03-21,181
Quebec,Canada,52.9399,-73.5491,2020-03-20,139
Quebec,Canada,52.9399,-73.5491,2020-03-19,121
Quebec,Canada,52.9399,-73.5491,2020-03-18,94
Quebec,Canada,52.9399,-73.5491,2020-03-17,74
Quebec,Canada,52.9399,-73.5491,2020-03-16,50
Quebec,Canada,52.9399,-73.5491,2020-03-15,24
Quebec,Canada,52.9399,-73.5491,2020-03-14,17
Quebec,Canada,52.9399,-73.5491,2020-03-13,17
Quebec,Canada,52.9399,-73.5491,2020-03-12,9
Quebec,Canada,52.9399,-73.5491,2020-03-11,8
Quebec,Canada,52.9399,-73.5491,2020-03-10,4
Quebec,Canada,52.9399,-73.5491,2020-03-09,4
Quebec,Canada,52.9399,-73.5491,2020-03-08,4
Quebec,Canada,52.9399,-73.5491,2020-03-07,3
Quebec,Canada,52.9399,-73.5491,2020-03-06,2
Quebec,Canada,52.9399,-73.5491,2020-03-05,2
Quebec,Canada,52.9399,-73.5491,2020-03-04,1
Quebec,Canada,52.9399,-73.5491,2020-03-03,1
Quebec,Canada,52.9399,-73.5491,2020-03-02,1
Quebec,Canada,52.9399,-73.5491,2020-03-01,1
Quebec,Canada,52.9399,-73.5491,2020-02-29,1
Quebec,Canada,52.9399,-73.5491,2020-02-28,1
Quebec,Canada,52.9399,-73.5491,2020-02-27,0
Quebec,Canada,52.9399,-73.5491,2020-02-26,0
Quebec,Canada,52.9399,-73.5491,2020-02-25,0
Quebec,Canada,52.9399,-73.5491,2020-02-24,0
Quebec,Canada,52.9399,-73.5491,2020-02-23,0
Quebec,Canada,52.9399,-73.5491,2020-02-22,0
Quebec,Canada,52.9399,-73.5491,2020-02-21,0
Quebec,Canada,52.9399,-73.5491,2020-02-20,0
Quebec,Canada,52.9399,-73.5491,2020-02-19,0
Quebec,Canada,52.9399,-73.5491,2020-02-18,0
Quebec,Canada,52.9399,-73.5491,2020-02-17,0
Quebec,Canada,52.9399,-73.5491,2020-02-16,0
Quebec,Canada,52.9399,-73.5491,2020-02-15,0
Quebec,Canada,52.9399,-73.5491,2020-02-14,0
Quebec,Canada,52.9399,-73.5491,2020-02-13,0
Quebec,Canada,52.9399,-73.5491,2020-02-12,0
Quebec,Canada,52.9399,-73.5491,2020-02-11,0
Quebec,Canada,52.9399,-73.5491,2020-02-10,0
Quebec,Canada,52.9399,-73.5491,2020-02-09,0
Quebec,Canada,52.9399,-73.5491,2020-02-08,0
Quebec,Canada,52.9399,-73.5491,2020-02-07,0
Quebec,Canada,52.9399,-73.5491,2020-02-06,0
Quebec,Canada,52.9399,-73.5491,2020-02-05,0
Quebec,Canada,52.9399,-73.5491,2020-02-04,0
Quebec,Canada,52.9399,-73.5491,2020-02-03,0
Quebec,Canada,52.9399,-73.5491,2020-02-02,0
Quebec,Canada,52.9399,-73.5491,2020-02-01,0
Quebec,Canada,52.9399,-73.5491,2020-01-31,0
Quebec,Canada,52.9399,-73.5491,2020-01-30,0
Quebec,Canada,52.9399,-73.5491,2020-01-29,0
Quebec,Canada,52.9399,-73.5491,2020-01-28,0
Quebec,Canada,52.9399,-73.5491,2020-01-27,0
Quebec,Canada,52.9399,-73.5491,2020-01-26,0
Quebec,Canada,52.9399,-73.5491,2020-01-25,0
Quebec,Canada,52.9399,-73.5491,2020-01-24,0
Quebec,Canada,52.9399,-73.5491,2020-01-23,0
Quebec,Canada,52.9399,-73.5491,2020-01-22,0
Saskatchewan,Canada,52.9399,-106.4509,2020-11-04,3408
Saskatchewan,Canada,52.9399,-106.4509,2020-11-03,3373
Saskatchewan,Canada,52.9399,-106.4509,2020-11-02,3292
Saskatchewan,Canada,52.9399,-106.4509,2020-11-01,3218
Saskatchewan,Canada,52.9399,-106.4509,2020-10-31,3144
Saskatchewan,Canada,52.9399,-106.4509,2020-10-30,3066
Saskatchewan,Canada,52.9399,-106.4509,2020-10-29,2990
Saskatchewan,Canada,52.9399,-106.4509,2020-10-28,2908
Saskatchewan,Canada,52.9399,-106.4509,2020-10-27,2841
Saskatchewan,Canada,52.9399,-106.4509,2020-10-26,2783
Saskatchewan,Canada,52.9399,-106.4509,2020-10-25,2729
Saskatchewan,Canada,52.9399,-106.4509,2020-10-24,2669
Saskatchewan,Canada,52.9399,-106.4509,2020-10-23,2591
Saskatchewan,Canada,52.9399,-106.4509,2020-10-22,2558
Saskatchewan,Canada,52.9399,-106.4509,2020-10-21,2496
Saskatchewan,Canada,52.9399,-106.4509,2020-10-20,2439
Saskatchewan,Canada,52.9399,-106.4509,2020-10-19,2396
Saskatchewan,Canada,52.9399,-106.4509,2020-10-18,2330
Saskatchewan,Canada,52.9399,-106.4509,2020-10-17,2270
Saskatchewan,Canada,52.9399,-106.4509,2020-10-16,2270
Saskatchewan,Canada,52.9399,-106.4509,2020-10-15,2232
Saskatchewan,Canada,52.9399,-106.4509,2020-10-14,2199
Saskatchewan,Canada,52.9399,-106.4509,2020-10-13,2174
Saskatchewan,Canada,52.9399,-106.4509,2020-10-12,2140
Saskatchewan,Canada,52.9399,-106.4509,2020-10-11,2092
Saskatchewan,Canada,52.9399,-106.4509,2020-10-10,2068
Saskatchewan,Canada,52.9399,-106.4509,2020-10-09,2034
Saskatchewan,Canada,52.9399,-106.4509,2020-10-08,2012
Saskatchewan,Canada,52.9399,-106.4509,2020-10-07,1994
Saskatchewan,Canada,52.9399,-106.4509,2020-10-06,1984
Saskatchewan,Canada,52.9399,-106.4509,2020-10-05,1968
Saskatchewan,Canada,52.9399,-106.4509,2020-10-04,1959
Saskatchewan,Canada,52.9399,-106.4509,2020-10-03,1954
Saskatchewan,Canada,52.9399,-106.4509,2020-10-02,1940
Saskatchewan,Canada,52.9399,-106.4509,2020-10-01,1927
Saskatchewan,Canada,52.9399,-106.4509,2020-09-30,1913
Saskatchewan,Canada,52.9399,-106.4509,2020-09-29,1899
Saskatchewan,Canada,52.9399,-106.4509,2020-09-28,1892
Saskatchewan,Canada,52.9399,-106.4509,2020-09-27,1878
Saskatchewan,Canada,52.9399,-106.4509,2020-09-26,1863
Saskatchewan,Canada,52.9399,-106.4509,2020-09-25,1846
Saskatchewan,Canada,52.9399,-106.4509,2020-09-24,1835
Saskatchewan,Canada,52.9399,-106.4509,2020-09-23,1830
Saskatchewan,Canada,52.9399,-106.4509,2020-09-22,1824
Saskatchewan,Canada,52.9399,-106.4509,2020-09-21,1814
Saskatchewan,Canada,52.9399,-106.4509,2020-09-20,1807
Saskatchewan,Canada,52.9399,-106.4509,2020-09-19,1787
Saskatchewan,Canada,52.9399,-106.4509,2020-09-18,1776
Saskatchewan,Canada,52.9399,-106.4509,2020-09-17,1757
Saskatchewan,Canada,52.9399,-106.4509,2020-09-16,1751
Saskatchewan,Canada,52.9399,-106.4509,2020-09-15,1741
Saskatchewan,Canada,52.9399,-106.4509,2020-09-14,1731
Saskatchewan,Canada,52.9399,-106.4509,2020-09-13,1726
Saskatchewan,Canada,52.9399,-106.4509,2020-09-12,1709
Saskatchewan,Canada,52.9399,-106.4509,2020-09-11,1688
Saskatchewan,Canada,52.9399,-106.4509,2020-09-10,1676
Saskatchewan,Canada,52.9399,-106.4509,2020-09-09,1670
Saskatchewan,Canada,52.9399,-106.4509,2020-09-08,1669
Saskatchewan,Canada,52.9399,-106.4509,2020-09-07,1662
Saskatchewan,Canada,52.9399,-106.4509,2020-09-06,1651
Saskatchewan,Canada,52.9399,-106.4509,2020-09-05,1643
Saskatchewan,Canada,52.9399,-106.4509,2020-09-04,1638
Saskatchewan,Canada,52.9399,-106.4509,2020-09-03,1634
Saskatchewan,Canada,52.9399,-106.4509,2020-09-02,1624
Saskatchewan,Canada,52.9399,-106.4509,2020-09-01,1622
Saskatchewan,Canada,52.9399,-106.4509,2020-08-31,1619
Saskatchewan,Canada,52.9399,-106.4509,2020-08-30,1615
Saskatchewan,Canada,52.9399,-106.4509,2020-08-29,1615
Saskatchewan,Canada,52.9399,-106.4509,2020-08-28,1611
Saskatchewan,Canada,52.9399,-106.4509,2020-08-27,1609
Saskatchewan,Canada,52.9399,-106.4509,2020-08-26,1604
Saskatchewan,Canada,52.9399,-106.4509,2020-08-25,1601
Saskatchewan,Canada,52.9399,-106.4509,2020-08-24,1602
Saskatchewan,Canada,52.9399,-106.4509,2020-08-23,1600
Saskatchewan,Canada,52.9399,-106.4509,2020-08-22,1597
Saskatchewan,Canada,52.9399,-106.4509,2020-08-21,1595
Saskatchewan,Canada,52.9399,-106.4509,2020-08-20,1590
Saskatchewan,Canada,52.9399,-106.4509,2020-08-19,1586
Saskatchewan,Canada,52.9399,-106.4509,2020-08-18,1582
Saskatchewan,Canada,52.9399,-106.4509,2020-08-17,1581
Saskatchewan,Canada,52.9399,-106.4509,2020-08-16,1580
Saskatchewan,Canada,52.9399,-106.4509,2020-08-15,1566
Saskatchewan,Canada,52.9399,-106.4509,2020-08-14,1541
Saskatchewan,Canada,52.9399,-106.4509,2020-08-13,1511
Saskatchewan,Canada,52.9399,-106.4509,2020-08-12,1484
Saskatchewan,Canada,52.9399,-106.4509,2020-08-11,1479
Saskatchewan,Canada,52.9399,-106.4509,2020-08-10,1450
Saskatchewan,Canada,52.9399,-106.4509,2020-08-09,1445
Saskatchewan,Canada,52.9399,-106.4509,2020-08-08,1433
Saskatchewan,Canada,52.9399,-106.4509,2020-08-07,1409
Saskatchewan,Canada,52.9399,-106.4509,2020-08-06,1387
Saskatchewan,Canada,52.9399,-106.4509,2020-08-05,1376
Saskatchewan,Canada,52.9399,-106.4509,2020-08-04,1368
Saskatchewan,Canada,52.9399,-106.4509,2020-08-03,1359
Saskatchewan,Canada,52.9399,-106.4509,2020-08-02,1342
Saskatchewan,Canada,52.9399,-106.4509,2020-08-01,1334
Saskatchewan,Canada,52.9399,-106.4509,2020-07-31,1319
Saskatchewan,Canada,52.9399,-106.4509,2020-07-30,1306
Saskatchewan,Canada,52.9399,-106.4509,2020-07-29,1268
Saskatchewan,Canada,52.9399,-106.4509,2020-07-28,1218
Saskatchewan,Canada,52.9399,-106.4509,2020-07-27,1209
Saskatchewan,Canada,52.9399,-106.4509,2020-07-26,1178
Saskatchewan,Canada,52.9399,-106.4509,2020-07-25,1136
Saskatchewan,Canada,52.9399,-106.4509,2020-07-24,1099
Saskatchewan,Canada,52.9399,-106.4509,2020-07-23,1072
Saskatchewan,Canada,52.9399,-106.4509,2020-07-22,1030
Saskatchewan,Canada,52.9399,-106.4509,2020-07-21,970
Saskatchewan,Canada,52.9399,-106.4509,2020-07-20,962
Saskatchewan,Canada,52.9399,-106.4509,2020-07-19,943
Saskatchewan,Canada,52.9399,-106.4509,2020-07-18,941
Saskatchewan,Canada,52.9399,-106.4509,2020-07-17,936
Saskatchewan,Canada,52.9399,-106.4509,2020-07-16,923
Saskatchewan,Canada,52.9399,-106.4509,2020-07-15,881
Saskatchewan,Canada,52.9399,-106.4509,2020-07-14,876
Saskatchewan,Canada,52.9399,-106.4509,2020-07-13,871
Saskatchewan,Canada,52.9399,-106.4509,2020-07-12,815
Saskatchewan,Canada,52.9399,-106.4509,2020-07-11,815
Saskatchewan,Canada,52.9399,-106.4509,2020-07-10,815
Saskatchewan,Canada,52.9399,-106.4509,2020-07-09,813
Saskatchewan,Canada,52.9399,-106.4509,2020-07-08,808
Saskatchewan,Canada,52.9399,-106.4509,2020-07-07,806
Saskatchewan,Canada,52.9399,-106.4509,2020-07-06,805
Saskatchewan,Canada,52.9399,-106.4509,2020-07-05,796
Saskatchewan,Canada,52.9399,-106.4509,2020-07-04,796
Saskatchewan,Canada,52.9399,-106.4509,2020-07-03,796
Saskatchewan,Canada,52.9399,-106.4509,2020-07-02,795
Saskatchewan,Canada,52.9399,-106.4509,2020-07-01,785
Saskatchewan,Canada,52.9399,-106.4509,2020-06-30,785
Saskatchewan,Canada,52.9399,-106.4509,2020-06-29,779
Saskatchewan,Canada,52.9399,-106.4509,2020-06-28,778
Saskatchewan,Canada,52.9399,-106.4509,2020-06-27,777
Saskatchewan,Canada,52.9399,-106.4509,2020-06-26,772
Saskatchewan,Canada,52.9399,-106.4509,2020-06-25,759
Saskatchewan,Canada,52.9399,-106.4509,2020-06-24,757
Saskatchewan,Canada,52.9399,-106.4509,2020-06-23,753
Saskatchewan,Canada,52.9399,-106.4509,2020-06-22,751
Saskatchewan,Canada,52.9399,-106.4509,2020-06-21,746
Saskatchewan,Canada,52.9399,-106.4509,2020-06-20,726
Saskatchewan,Canada,52.9399,-106.4509,2020-06-19,716
Saskatchewan,Canada,52.9399,-106.4509,2020-06-18,708
Saskatchewan,Canada,52.9399,-106.4509,2020-06-17,693
Saskatchewan,Canada,52.9399,-106.4509,2020-06-16,684
Saskatchewan,Canada,52.9399,-106.4509,2020-06-15,683
Saskatchewan,Canada,52.9399,-106.4509,2020-06-14,665
Saskatchewan,Canada,52.9399,-106.4509,2020-06-13,664
Saskatchewan,Canada,52.9399,-106.4509,2020-06-12,663
Saskatchewan,Canada,52.9399,-106.4509,2020-06-11,660
Saskatchewan,Canada,52.9399,-106.4509,2020-06-10,658
Saskatchewan,Canada,52.9399,-106.4509,2020-06-09,656
Saskatchewan,Canada,52.9399,-106.4509,2020-06-08,654
Saskatchewan,Canada,52.9399,-106.4509,2020-06-07,650
Saskatchewan,Canada,52.9399,-106.4509,2020-06-06,650
Saskatchewan,Canada,52.9399,-106.4509,2020-06-05,649
Saskatchewan,Canada,52.9399,-106.4509,2020-06-04,648
Saskatchewan,Canada,52.9399,-106.4509,2020-06-03,647
Saskatchewan,Canada,52.9399,-106.4509,2020-06-02,646
Saskatchewan,Canada,52.9399,-106.4509,2020-06-01,646
Saskatchewan,Canada,52.9399,-106.4509,2020-05-31,646
Saskatchewan,Canada,52.9399,-106.4509,2020-05-30,645
Saskatchewan,Canada,52.9399,-106.4509,2020-05-29,641
Saskatchewan,Canada,52.9399,-106.4509,2020-05-28,639
Saskatchewan,Canada,52.9399,-106.4509,2020-05-27,637
Saskatchewan,Canada,52.9399,-106.4509,2020-05-26,634
Saskatchewan,Canada,52.9399,-106.4509,2020-05-25,634
Saskatchewan,Canada,52.9399,-106.4509,2020-05-24,632
Saskatchewan,Canada,52.9399,-106.4509,2020-05-23,630
Saskatchewan,Canada,52.9399,-106.4509,2020-05-22,627
Saskatchewan,Canada,52.9399,-106.4509,2020-05-21,622
Saskatchewan,Canada,52.9399,-106.4509,2020-05-20,620
Saskatchewan,Canada,52.9399,-106.4509,2020-05-19,599
Saskatchewan,Canada,52.9399,-106.4509,2020-05-18,592
Saskatchewan,Canada,52.9399,-106.4509,2020-05-17,592
Saskatchewan,Canada,52.9399,-106.4509,2020-05-16,591
Saskatchewan,Canada,52.9399,-106.4509,2020-05-15,590
Saskatchewan,Canada,52.9399,-106.4509,2020-05-14,582
Saskatchewan,Canada,52.9399,-106.4509,2020-05-13,577
Saskatchewan,Canada,52.9399,-106.4509,2020-05-12,573
Saskatchewan,Canada,52.9399,-106.4509,2020-05-11,568
Saskatchewan,Canada,52.9399,-106.4509,2020-05-10,564
Saskatchewan,Canada,52.9399,-106.4509,2020-05-09,553
Saskatchewan,Canada,52.9399,-106.4509,2020-05-08,544
Saskatchewan,Canada,52.9399,-106.4509,2020-05-07,531
Saskatchewan,Canada,52.9399,-106.4509,2020-05-06,512
Saskatchewan,Canada,52.9399,-106.4509,2020-05-05,487
Saskatchewan,Canada,52.9399,-106.4509,2020-05-04,467
Saskatchewan,Canada,52.9399,-106.4509,2020-05-03,433
Saskatchewan,Canada,52.9399,-106.4509,2020-05-02,421
Saskatchewan,Canada,52.9399,-106.4509,2020-05-01,415
Saskatchewan,Canada,52.9399,-106.4509,2020-04-30,389
Saskatchewan,Canada,52.9399,-106.4509,2020-04-29,383
Saskatchewan,Canada,52.9399,-106.4509,2020-04-28,366
Saskatchewan,Canada,52.9399,-106.4509,2020-04-27,365
Saskatchewan,Canada,52.9399,-106.4509,2020-04-26,353
Saskatchewan,Canada,52.9399,-106.4509,2020-04-25,349
Saskatchewan,Canada,52.9399,-106.4509,2020-04-24,341
Saskatchewan,Canada,52.9399,-106.4509,2020-04-23,331
Saskatchewan,Canada,52.9399,-106.4509,2020-04-22,326
Saskatchewan,Canada,52.9399,-106.4509,2020-04-21,320
Saskatchewan,Canada,52.9399,-106.4509,2020-04-20,316
Saskatchewan,Canada,52.9399,-106.4509,2020-04-19,315
Saskatchewan,Canada,52.9399,-106.4509,2020-04-18,313
Saskatchewan,Canada,52.9399,-106.4509,2020-04-17,307
Saskatchewan,Canada,52.9399,-106.4509,2020-04-16,305
Saskatchewan,Canada,52.9399,-106.4509,2020-04-15,304
Saskatchewan,Canada,52.9399,-106.4509,2020-04-14,300
Saskatchewan,Canada,52.9399,-106.4509,2020-04-13,300
Saskatchewan,Canada,52.9399,-106.4509,2020-04-12,298
Saskatchewan,Canada,52.9399,-106.4509,2020-04-11,289
Saskatchewan,Canada,52.9399,-106.4509,2020-04-10,285
Saskatchewan,Canada,52.9399,-106.4509,2020-04-09,271
Saskatchewan,Canada,52.9399,-106.4509,2020-04-08,260
Saskatchewan,Canada,52.9399,-106.4509,2020-04-07,260
Saskatchewan,Canada,52.9399,-106.4509,2020-04-06,249
Saskatchewan,Canada,52.9399,-106.4509,2020-04-05,249
Saskatchewan,Canada,52.9399,-106.4509,2020-04-04,220
Saskatchewan,Canada,52.9399,-106.4509,2020-04-03,220
Saskatchewan,Canada,52.9399,-106.4509,2020-04-02,206
Saskatchewan,Canada,52.9399,-106.4509,2020-04-01,193
Saskatchewan,Canada,52.9399,-106.4509,2020-03-31,184
Saskatchewan,Canada,52.9399,-106.4509,2020-03-30,156
Saskatchewan,Canada,52.9399,-106.4509,2020-03-29,156
Saskatchewan,Canada,52.9399,-106.4509,2020-03-28,134
Saskatchewan,Canada,52.9399,-106.4509,2020-03-27,95
Saskatchewan,Canada,52.9399,-106.4509,2020-03-26,95
Saskatchewan,Canada,52.9399,-106.4509,2020-03-25,72
Saskatchewan,Canada,52.9399,-106.4509,2020-03-24,72
Saskatchewan,Canada,52.9399,-106.4509,2020-03-23,66
Saskatchewan,Canada,52.9399,-106.4509,2020-03-22,52
Saskatchewan,Canada,52.9399,-106.4509,2020-03-21,26
Saskatchewan,Canada,52.9399,-106.4509,2020-03-20,20
Saskatchewan,Canada,52.9399,-106.4509,2020-03-19,16
Saskatchewan,Canada,52.9399,-106.4509,2020-03-18,8
Saskatchewan,Canada,52.9399,-106.4509,2020-03-17,7
Saskatchewan,Canada,52.9399,-106.4509,2020-03-16,7
Saskatchewan,Canada,52.9399,-106.4509,2020-03-15,2
Saskatchewan,Canada,52.9399,-106.4509,2020-03-14,2
Saskatchewan,Canada,52.9399,-106.4509,2020-03-13,2
Saskatchewan,Canada,52.9399,-106.4509,2020-03-12,0
Saskatchewan,Canada,52.9399,-106.4509,2020-03-11,0
Saskatchewan,Canada,52.9399,-106.4509,2020-03-10,0
Saskatchewan,Canada,52.9399,-106.4509,2020-03-09,0
Saskatchewan,Canada,52.9399,-106.4509,2020-03-08,0
Saskatchewan,Canada,52.9399,-106.4509,2020-03-07,0
Saskatchewan,Canada,52.9399,-106.4509,2020-03-06,0
Saskatchewan,Canada,52.9399,-106.4509,2020-03-05,0
Saskatchewan,Canada,52.9399,-106.4509,2020-03-04,0
Saskatchewan,Canada,52.9399,-106.4509,2020-03-03,0
Saskatchewan,Canada,52.9399,-106.4509,2020-03-02,0
Saskatchewan,Canada,52.9399,-106.4509,2020-03-01,0
Saskatchewan,Canada,52.9399,-106.4509,2020-02-29,0
Saskatchewan,Canada,52.9399,-106.4509,2020-02-28,0
Saskatchewan,Canada,52.9399,-106.4509,2020-02-27,0
